Airline,Source,Destination,Total_Stops,Price,Journey_Day,Journey_Month,Duration_mins,Dep_Hour,Arrival_Hour
3,0,2,0,4823,24,5,175,18,21
1,2,1,1,27282,3,3,795,9,23
3,4,3,0,2227,6,12,95,20,21
3,0,5,0,4545,3,9,165,0,3
3,3,0,0,4148,21,3,160,17,19
3,3,0,0,4148,3,12,155,15,17
1,0,5,2,7642,21,3,1625,8,11
4,2,1,1,10262,6,3,1235,16,12
4,0,2,0,4030,24,5,180,8,11
3,2,1,0,5000,27,6,195,14,17
8,2,1,1,5264,6,9,270,8,13
4,0,2,0,7229,6,1,185,18,22
4,2,1,1,10577,6,3,660,8,19
1,3,0,2,12723,24,5,1625,5,8
4,2,1,1,14714,6,1,395,21,4
4,2,1,1,7438,21,3,1570,2,4
1,3,0,1,10203,15,5,1435,20,20
0,3,0,0,3782,27,3,150,22,1
4,2,1,2,13014,6,12,810,5,19
6,2,1,1,8073,15,5,390,19,1
3,3,0,0,4804,5,9,155,15,18
3,3,0,1,4864,5,9,330,7,12
6,2,1,1,15135,3,6,730,6,18
1,3,0,1,8366,6,6,1100,16,11
4,2,1,2,13292,6,9,1375,5,4
1,0,2,0,7171,15,6,165,17,19
4,3,0,1,12121,5,6,690,9,21
1,2,1,2,11753,6,12,500,10,19
3,0,5,1,8064,3,1,285,5,10
4,2,1,1,10262,6,6,1680,15,19
3,1,4,0,5277,5,3,140,22,0
4,0,2,0,8016,6,9,180,17,20
1,4,3,2,11342,3,12,560,5,14
4,3,0,1,7594,6,12,1330,6,4
0,0,2,0,4483,6,3,165,11,13
4,2,1,2,16263,18,5,505,20,4
1,3,0,2,13243,5,12,920,10,1
4,0,2,0,6478,6,12,165,6,8
4,2,1,1,15764,3,6,320,23,4
1,3,0,2,4647,4,3,1170,9,4
4,0,2,0,8016,6,3,180,19,22
1,3,0,0,4145,6,12,155,20,23
6,2,1,1,8055,27,3,810,7,21
1,2,1,2,12409,18,5,1560,17,19
3,3,0,0,6038,24,3,165,9,12
0,3,0,0,4107,21,5,150,22,1
1,2,1,2,11911,21,5,1545,5,7
4,0,5,1,25735,3,1,1450,22,23
1,3,0,2,11458,6,6,955,9,1
0,2,1,1,6152,24,4,340,16,22
4,3,0,1,10844,6,9,1585,21,23
10,1,4,0,11982,24,5,140,17,20
4,3,0,1,13941,5,9,590,6,16
3,2,1,1,6938,27,3,480,14,22
4,2,1,2,15339,27,6,1775,13,19
4,2,1,2,20064,3,3,2245,5,18
6,2,1,1,6093,15,6,455,14,22
7,2,1,1,10885,21,3,395,19,1
1,2,1,1,8907,6,1,570,13,23
4,3,0,1,9663,5,6,855,6,20
3,2,1,1,7160,27,4,425,5,12
7,2,1,1,11269,21,3,480,7,15
4,4,3,0,5678,4,1,90,19,21
4,4,3,0,5678,27,5,85,2,4
1,2,1,1,8907,6,6,795,9,23
4,4,3,0,3210,27,6,85,2,4
1,0,2,0,6961,15,5,165,6,8
4,0,5,1,14815,3,6,1090,14,8
4,3,0,1,11467,5,6,1540,20,22
4,2,1,2,10919,15,6,1320,14,12
2,2,1,1,9069,6,3,310,14,19
8,3,0,1,4649,5,1,315,15,20
3,0,2,0,4823,6,3,175,18,21
1,3,0,1,6528,21,5,1440,14,14
4,0,5,1,22270,3,6,400,5,12
4,2,1,2,15654,3,9,1060,10,4
10,3,0,1,7770,4,1,1595,20,22
3,3,0,0,4804,5,3,155,4,7
4,2,1,2,10368,15,6,1025,19,12
3,2,1,0,7673,3,3,195,21,0
3,2,1,0,6015,21,4,195,5,8
3,3,0,0,4804,24,4,155,11,14
4,3,0,1,13941,15,5,735,20,8
0,3,0,1,5162,5,9,215,19,23
1,0,5,1,10657,3,9,700,11,22
4,3,0,1,14781,5,9,425,16,23
3,4,3,0,2754,4,3,90,19,20
1,0,5,2,11474,3,12,965,6,22
4,3,0,1,7757,18,5,800,18,8
4,4,3,0,2228,4,3,85,2,4
4,0,5,1,10405,15,3,1455,8,8
2,0,2,0,3419,27,6,175,7,10
4,2,1,1,10262,6,9,1145,17,12
1,4,3,0,3100,6,9,90,13,15
4,2,1,1,11848,3,9,1570,2,4
1,2,1,1,5683,4,9,705,20,8
4,3,0,1,9663,5,9,1655,8,12
4,0,2,0,4544,24,4,180,19,22
4,4,3,0,4050,27,5,85,2,4
10,3,0,1,9187,5,9,765,20,9
10,3,0,1,8452,4,1,1440,20,20
1,3,0,2,11668,18,5,955,9,1
1,2,1,2,13381,6,9,1730,14,19
6,2,1,1,8073,18,5,840,7,21
0,3,0,0,5620,3,1,155,10,12
4,3,0,1,12739,6,12,875,14,4
0,3,0,0,5989,5,3,150,19,22
1,3,0,1,8891,21,5,1350,9,7
4,0,2,0,4544,27,4,180,19,22
4,2,1,1,10262,6,6,1620,16,19
10,3,0,1,9345,21,5,1640,17,20
10,0,5,0,21730,3,1,160,19,22
3,2,1,1,6838,15,6,705,9,21
1,4,3,1,10943,3,12,1345,21,19
3,0,2,0,3943,18,6,170,4,6
8,0,2,0,3573,18,6,160,5,8
8,3,0,0,3841,15,5,145,9,11
6,2,1,1,9646,21,5,505,9,18
1,2,1,0,4729,18,3,185,18,21
4,0,5,1,17261,3,6,640,22,9
4,3,0,1,13941,5,1,1200,14,10
4,3,0,1,10844,21,5,890,21,12
4,3,0,1,14231,24,3,1285,18,16
4,2,1,1,14714,6,12,360,13,19
8,2,1,1,6460,21,3,270,8,13
4,3,0,1,11467,5,1,1630,20,23
3,0,2,0,3943,5,3,175,0,3
3,3,0,1,4775,15,4,290,15,20
8,3,0,0,3841,4,6,145,9,11
4,0,5,1,12284,18,3,1200,11,7
3,3,0,0,4804,6,9,155,17,19
4,2,1,2,12819,24,6,1390,13,12
4,2,1,1,14714,6,3,610,18,4
4,4,3,0,8040,27,5,90,10,11
6,2,1,2,16840,15,5,625,15,1
4,2,1,1,15554,5,6,335,22,4
2,2,1,1,5752,15,4,540,10,19
10,3,0,1,8452,5,9,1065,17,10
6,2,1,1,11761,27,5,675,8,19
6,2,1,1,14848,27,6,375,13,19
4,2,1,2,10368,6,3,810,5,19
1,2,1,2,9863,18,5,1595,16,19
4,2,1,1,10262,27,6,540,10,19
10,0,2,0,4668,6,6,160,7,9
6,2,1,1,9103,15,5,455,11,19
4,2,1,1,10262,6,12,885,21,12
2,2,1,1,4525,27,6,370,7,13
1,0,2,0,5228,27,4,165,10,12
4,0,5,1,19225,3,6,460,21,5
4,4,3,0,8040,5,9,90,10,11
4,2,1,1,7438,21,3,865,14,4
6,2,1,1,13135,3,6,690,4,15
3,2,1,0,6015,5,9,195,14,17
6,2,1,1,8283,18,5,510,17,1
8,1,4,0,3543,6,9,135,8,10
3,3,0,0,4148,27,3,165,10,12
2,0,5,1,7657,15,3,270,15,20
3,3,0,1,5276,5,12,220,19,23
4,3,0,1,14151,15,5,840,9,23
4,4,3,0,8040,21,6,90,10,11
3,2,1,2,8378,3,9,565,11,21
8,1,4,0,3543,6,9,135,9,12
3,0,2,0,4823,6,12,175,18,21
4,3,0,1,14388,15,5,800,18,8
8,1,4,0,3543,6,9,140,17,20
4,3,0,1,10844,5,12,400,14,20
4,3,0,1,10844,6,9,705,6,18
8,2,1,1,4957,6,12,295,17,22
3,2,1,1,6442,15,5,515,7,16
1,2,1,1,7480,15,5,965,17,9
3,2,1,1,5073,4,1,305,20,1
4,3,0,1,14781,5,9,365,16,22
6,2,1,1,9646,6,3,385,9,16
4,3,0,1,7851,4,1,590,6,16
8,4,3,0,2175,24,3,80,5,7
1,3,0,2,14424,5,9,1165,10,5
4,2,1,2,13014,6,12,560,9,19
4,2,1,1,5177,4,6,1005,2,19
6,2,1,1,15135,3,3,485,10,18
1,0,2,0,5228,21,6,170,21,23
4,0,5,1,22270,3,1,1045,11,5
8,1,4,0,3543,15,6,135,9,12
4,2,1,2,15129,18,5,1195,23,19
3,2,1,1,6093,15,6,860,6,21
4,0,5,1,11087,18,3,375,14,20
6,2,1,1,7408,27,6,720,9,21
3,3,0,1,6534,24,5,315,21,2
4,2,1,2,13029,18,5,1375,5,4
4,0,2,0,8016,18,6,180,7,10
1,4,3,1,8528,3,12,795,5,19
1,2,1,2,12760,6,6,1560,17,19
1,2,1,2,12199,6,9,1560,17,19
6,2,1,1,14067,21,5,930,10,1
4,0,2,0,8016,15,6,180,17,20
1,3,0,0,5510,5,3,150,14,16
1,3,0,1,6241,24,3,1440,14,14
1,2,1,1,16142,3,3,1255,12,9
4,2,1,2,10919,27,6,1320,14,12
3,3,0,0,4804,21,4,160,21,0
3,2,1,1,6979,15,5,575,11,21
1,2,1,0,6094,18,4,180,14,17
1,0,2,0,5176,4,1,165,17,19
6,2,1,1,15136,3,6,480,13,21
4,3,0,1,10031,24,3,900,8,23
4,2,1,2,12814,21,3,2245,5,18
4,3,0,1,12681,4,1,800,6,19
6,2,1,1,12402,21,3,710,7,18
4,3,0,1,13759,24,3,585,8,18
8,1,4,0,3597,18,6,140,17,20
0,0,2,0,3383,21,5,170,23,2
10,0,2,0,4668,5,9,170,9,12
4,2,1,2,10929,21,3,1995,19,4
10,3,0,1,9187,4,1,1065,17,10
6,2,1,1,7530,6,3,830,11,1
1,3,0,1,8026,24,3,270,9,13
8,0,2,0,4319,4,9,170,9,12
4,2,1,2,13376,24,6,830,14,4
8,3,0,0,4174,5,6,145,9,11
10,0,2,0,4668,27,5,160,7,9
6,2,1,1,13062,21,3,835,7,21
4,2,1,1,12898,27,5,550,19,4
4,2,1,1,14714,6,6,805,15,4
1,3,0,2,10991,5,9,875,5,20
4,0,2,0,4030,5,1,175,11,14
4,2,1,2,13029,21,5,1125,9,4
10,0,5,1,6800,15,3,355,6,12
4,0,5,1,11087,3,9,1590,7,9
6,2,1,1,9794,18,5,520,10,19
4,3,0,1,14388,5,6,730,21,9
3,3,0,0,4148,3,12,160,21,0
1,2,1,2,17266,3,3,1395,20,19
1,3,0,1,7893,4,1,745,20,8
4,0,2,0,7229,5,9,180,19,22
6,2,1,1,9930,21,5,835,7,21
6,2,1,1,18286,3,3,845,11,1
4,0,2,0,7229,27,6,180,19,22
10,2,1,0,6216,24,6,190,6,9
0,0,2,0,4282,6,6,170,4,7
3,2,1,1,5054,27,5,275,7,12
4,2,1,1,10262,6,6,715,7,19
0,2,1,1,11410,6,6,340,16,22
4,3,0,1,14571,24,5,705,6,18
2,2,1,1,4692,24,6,370,7,13
4,2,1,2,10919,15,6,830,14,4
4,3,0,1,10844,5,6,685,8,19
4,3,0,1,10844,21,5,1220,20,16
1,2,1,0,6094,5,9,180,14,17
10,2,1,0,6741,6,1,190,14,17
1,2,1,1,8372,6,1,1420,9,9
6,2,1,1,14067,21,5,575,2,11
3,2,1,1,10236,3,3,825,8,22
1,2,1,1,7480,6,3,765,20,9
6,2,1,1,8386,3,9,385,9,16
6,2,1,1,6795,6,6,830,11,1
0,3,0,0,4409,15,5,155,10,12
3,1,4,0,3597,5,9,140,19,21
1,0,2,0,6961,15,6,165,6,8
4,3,0,1,12692,6,12,395,17,23
1,4,3,0,4307,3,12,75,19,20
4,0,2,0,4030,15,5,180,8,11
1,3,0,2,15957,18,5,805,9,23
4,0,5,1,7832,21,3,755,22,11
1,3,0,3,12954,4,1,1470,10,10
4,2,1,2,11150,27,6,1760,23,4
3,4,3,0,4049,3,12,85,6,7
4,0,5,1,9134,15,3,570,5,15
0,3,0,0,4409,5,1,150,22,1
4,3,0,1,14781,5,1,510,14,22
1,0,2,0,5228,24,4,170,21,23
8,1,4,0,3597,21,5,140,17,20
6,2,1,1,6795,6,12,615,15,1
0,3,0,0,3807,18,6,150,22,1
4,3,0,1,14781,5,1,425,16,23
1,2,1,1,8372,5,9,615,9,19
3,2,1,0,5000,24,6,195,14,17
10,0,2,0,5403,4,1,170,9,12
3,2,1,1,11600,3,3,625,11,22
6,2,1,1,8476,18,5,630,8,19
1,0,5,2,6593,15,3,655,10,21
3,0,5,0,7648,3,9,170,16,19
10,3,0,1,9345,5,1,700,7,18
4,2,1,2,15129,27,5,1125,9,4
6,2,1,1,7268,27,6,385,12,19
4,4,3,0,3210,6,6,90,19,21
3,1,4,0,7295,24,3,140,19,21
3,2,1,1,6442,27,6,425,5,12
3,3,0,1,3809,5,6,265,19,23
1,0,5,2,15119,3,1,630,5,16
2,2,1,1,9069,6,9,310,14,19
3,0,2,0,3943,5,6,170,10,13
1,3,0,2,12534,6,9,1345,7,5
6,2,1,1,13714,6,3,600,9,19
1,2,1,3,9128,21,3,2280,5,19
3,4,3,0,2227,21,5,90,21,22
4,3,0,1,10844,18,5,1595,20,22
4,3,0,1,13941,5,6,730,16,4
4,0,5,1,7832,21,3,570,5,15
2,0,2,0,3419,6,12,175,7,10
4,3,0,1,14151,21,5,1480,20,21
3,2,1,1,5073,4,3,275,7,12
10,3,0,1,9922,5,12,965,17,9
3,1,4,0,4752,24,3,135,13,15
6,2,1,1,10197,27,5,615,9,19
1,0,2,0,6961,6,12,165,10,12
6,2,1,1,17493,3,3,480,13,21
6,2,1,1,13587,6,6,835,7,21
4,2,1,1,10262,6,6,745,16,4
1,3,0,2,15107,21,5,1105,14,8
10,3,0,1,8452,15,5,1065,17,10
1,4,3,0,3100,21,6,80,21,22
3,0,2,0,4823,24,5,175,7,10
0,0,2,0,4483,21,4,170,23,2
1,3,0,2,13243,18,5,920,10,1
3,2,1,1,5684,27,6,845,11,1
4,4,3,0,3205,4,3,90,10,11
4,2,1,1,10262,15,6,1105,10,4
3,0,2,0,4823,21,5,170,20,22
4,2,1,1,15554,5,9,360,13,19
3,0,2,0,3943,27,6,170,4,6
10,4,3,1,12080,3,12,745,7,19
0,0,2,0,3383,27,5,170,23,2
8,4,3,0,2437,18,3,80,5,7
8,4,3,0,1965,6,1,90,22,0
4,0,5,1,7832,21,3,695,22,10
3,2,1,1,6442,6,9,560,6,16
1,3,0,2,12723,15,5,1625,5,8
4,0,2,0,8016,6,12,175,15,18
4,2,1,2,10199,24,6,910,21,12
10,3,0,1,10842,24,3,1395,9,9
6,2,1,1,7005,6,12,490,12,21
0,3,0,0,4409,5,3,155,10,12
4,3,0,1,13364,4,1,730,21,9
6,2,1,1,13377,27,6,570,16,1
4,2,1,1,10262,6,9,395,21,4
4,3,0,1,10844,18,5,425,16,23
4,3,0,1,14571,24,5,590,6,16
4,2,1,2,19329,3,9,1925,10,18
1,0,5,1,4943,21,3,895,8,23
4,2,1,2,15129,5,9,1760,23,4
4,2,1,2,15129,18,5,560,9,19
4,3,0,1,10539,6,6,1500,17,18
4,3,0,1,10031,24,3,1525,21,22
6,2,1,1,9140,24,5,465,17,1
0,3,0,0,4409,27,4,150,22,1
3,0,2,0,3419,15,5,170,22,1
6,2,1,1,9646,15,5,385,9,16
4,3,0,1,13584,5,9,1690,14,18
1,2,1,2,11806,21,5,1600,5,7
2,2,1,1,4563,4,1,370,7,13
4,2,1,2,9412,27,3,1395,5,4
4,2,1,1,12898,27,6,395,21,4
10,2,1,0,6216,27,4,190,14,17
4,2,1,1,12898,21,5,925,13,4
4,2,1,1,10262,6,9,1210,22,19
1,0,5,0,12526,3,1,170,13,16
1,2,1,1,11522,3,6,1535,5,6
4,4,3,0,5678,6,12,85,2,4
10,0,5,0,9918,3,9,160,11,14
4,3,0,1,14781,5,1,665,21,8
1,2,1,2,8026,27,3,2295,5,19
1,0,5,0,7276,24,3,170,13,16
4,3,0,1,7064,4,1,590,8,18
6,2,1,1,13062,21,3,480,13,21
6,2,1,1,12537,27,3,570,11,21
4,0,5,1,21934,15,3,350,18,0
4,2,1,1,10262,24,6,360,13,19
10,0,2,0,4878,6,3,155,17,19
4,2,1,1,14714,15,6,300,14,19
4,0,5,1,9134,15,3,495,7,15
3,0,2,0,4823,4,1,180,16,19
6,2,1,1,6093,27,6,540,7,16
8,1,4,0,3597,6,3,135,8,10
6,2,1,1,13727,5,9,420,14,21
3,3,0,0,4174,4,1,155,11,14
4,2,1,1,10262,27,6,450,11,19
6,2,1,1,11789,6,6,520,10,19
4,3,0,1,8586,5,1,800,18,8
1,0,5,3,13081,3,1,1620,5,8
4,3,0,1,9314,5,1,1630,20,23
4,4,3,0,5678,21,6,90,19,21
4,2,1,1,11924,27,5,540,10,19
4,3,0,1,12692,6,9,1630,20,23
4,0,2,0,6478,24,6,185,18,22
3,3,0,1,4226,15,5,240,6,10
3,2,1,1,11532,3,9,355,2,8
1,1,4,0,9340,3,6,135,11,13
4,2,1,2,10368,6,12,1375,5,4
4,3,0,1,13626,6,12,400,14,20
4,3,0,1,9663,24,5,330,6,12
4,2,1,2,16389,3,6,1380,5,4
6,2,1,1,10197,18,5,910,3,19
4,3,0,1,7594,6,12,450,21,4
4,0,5,1,13817,3,12,840,21,11
4,0,2,0,7229,15,4,180,17,20
4,2,1,2,10368,24,6,1125,9,4
0,0,2,0,4282,15,5,170,4,7
4,2,1,2,13292,6,12,1130,9,4
4,2,1,2,13764,27,6,1025,19,12
4,3,0,1,12681,4,1,1285,18,16
4,0,2,0,5198,5,12,175,11,14
6,2,1,1,12615,3,9,735,7,19
3,3,0,0,5644,21,4,155,11,14
4,0,5,1,11087,3,12,860,22,13
8,4,3,0,2227,5,3,90,22,0
4,0,2,0,8016,18,6,180,19,22
8,0,2,0,4885,5,9,170,9,12
3,3,0,0,4174,4,1,165,9,12
0,3,0,1,5162,5,9,220,6,10
4,2,1,1,10262,27,6,360,13,19
3,4,3,0,4049,18,6,90,9,10
1,2,1,1,8372,27,5,1515,18,19
3,0,2,0,3419,6,12,175,0,3
3,2,1,1,5073,27,3,265,7,12
3,2,1,1,6069,6,6,300,16,21
3,2,1,1,9709,21,3,425,8,15
4,2,1,2,13014,6,12,1615,9,12
4,2,1,2,13029,18,5,560,9,19
6,2,1,1,13937,15,5,780,8,21
8,2,1,1,11349,3,3,360,15,21
4,2,1,2,15129,21,5,1760,23,4
8,1,4,0,3597,6,9,135,9,12
4,3,0,1,14388,5,6,1485,20,20
4,0,5,1,11087,3,9,1585,8,10
4,3,0,1,9663,5,1,1155,14,9
4,2,1,2,13014,6,1,1375,5,4
3,0,2,0,3943,6,6,170,4,6
1,0,5,1,8845,15,3,920,22,13
1,3,0,1,12173,24,3,960,20,12
4,2,1,1,10262,6,9,885,21,12
6,2,1,1,7242,21,3,385,9,16
4,2,1,2,13292,24,6,1375,5,4
3,0,5,1,7708,21,3,300,14,19
4,4,3,0,8040,21,6,90,8,10
8,1,4,0,3597,5,12,135,8,10
8,3,0,0,3841,27,5,150,17,19
1,3,0,1,10203,15,5,1615,17,20
3,2,1,1,7173,27,4,345,2,7
8,4,3,0,1965,6,9,90,22,0
3,2,1,1,5054,6,6,305,20,1
3,0,5,0,8855,3,3,170,16,19
4,0,5,1,27992,3,1,935,5,21
4,3,0,1,7341,5,9,1500,17,18
8,0,2,0,3919,6,3,170,9,12
4,2,1,1,12242,27,3,800,15,4
4,3,0,1,13067,18,5,1730,9,14
4,2,1,2,18804,24,6,440,11,19
0,3,0,0,5645,21,4,150,22,1
3,1,4,0,3597,24,6,140,19,21
6,2,1,1,13587,6,9,570,16,1
3,1,4,0,3597,21,6,140,13,15
1,2,1,1,8879,18,5,555,10,19
8,0,2,0,4319,21,4,160,5,8
1,4,3,0,2050,27,3,90,13,15
4,4,3,0,8040,6,3,85,7,8
4,3,0,1,13584,5,6,800,18,8
4,2,1,2,13014,6,6,535,19,4
10,3,0,1,9345,15,5,700,7,18
4,2,1,2,11507,6,3,1620,9,12
6,2,1,1,8266,6,6,795,6,19
4,4,3,0,5678,24,3,90,2,4
6,2,1,1,13377,6,12,750,13,1
10,3,0,1,9345,21,5,700,7,18
3,2,1,1,7191,15,5,415,18,1
6,2,1,1,7845,27,3,470,17,1
4,0,2,0,7229,21,5,175,11,14
1,0,5,1,10981,3,1,950,17,8
4,3,0,1,14178,6,9,875,14,4
3,2,1,1,8784,21,3,810,7,21
4,3,0,1,13941,5,12,520,20,4
4,3,0,1,13067,21,5,1365,20,19
4,4,3,0,4995,27,6,90,10,11
1,2,1,2,12488,6,3,1485,18,19
0,3,0,1,7870,6,9,955,7,23
1,2,1,0,6094,5,12,170,5,8
4,3,0,1,5608,6,12,435,10,17
2,2,1,1,6112,3,3,350,7,13
4,0,5,1,16736,3,6,920,16,8
10,3,0,1,8452,6,12,865,20,10
4,3,0,1,9314,5,9,1285,17,14
3,1,4,0,3850,21,5,140,7,10
4,2,1,1,5963,21,3,520,19,4
1,2,1,2,9968,21,5,2295,5,19
4,2,1,0,9564,18,5,195,11,14
3,2,1,2,6610,3,6,880,6,21
3,0,5,1,5226,3,9,295,15,20
4,3,0,1,14231,24,3,745,19,8
4,2,1,2,13376,15,6,1320,14,12
3,2,1,1,6674,27,5,940,6,22
6,2,1,1,7408,15,6,780,8,21
1,3,0,2,15170,24,5,1385,9,8
3,1,4,0,3597,6,1,140,19,21
1,0,5,2,12778,3,12,1010,17,10
4,0,2,0,7229,6,9,180,17,20
4,0,2,0,8016,15,6,180,8,11
3,3,0,0,4804,27,5,155,22,0
4,0,2,0,8016,21,6,180,8,11
0,3,0,0,5645,6,9,155,10,12
4,0,5,1,22270,3,9,365,18,0
4,3,0,1,14151,6,6,575,9,19
4,2,1,1,5406,4,6,330,7,12
1,3,0,1,5567,24,3,965,19,11
3,2,1,1,6171,27,3,675,4,16
8,0,2,0,4423,15,6,160,5,8
4,2,1,1,5177,4,6,825,22,12
6,2,1,1,6795,6,12,465,17,1
8,0,2,0,3625,27,5,170,9,12
4,2,1,1,12373,18,5,1355,14,12
8,3,0,1,4963,5,9,315,15,20
3,4,3,0,2227,27,5,90,21,22
6,2,1,1,11200,27,6,630,8,19
1,2,1,1,7174,5,9,320,17,23
1,2,1,2,13748,3,3,2240,5,19
6,2,1,1,9856,27,5,925,7,22
1,3,0,2,15170,18,5,1185,16,12
3,2,1,1,6442,6,1,895,7,22
4,2,1,1,12898,27,5,1530,17,19
4,0,2,0,7229,6,1,180,8,11
1,3,0,2,13033,5,9,920,10,1
4,3,0,1,10703,5,12,1480,20,21
3,1,4,0,6297,3,9,135,13,15
4,3,0,1,9314,5,6,1295,20,18
10,0,5,0,6138,15,3,165,9,12
3,2,1,1,6838,24,6,705,9,21
6,2,1,1,13377,6,9,690,14,1
1,2,1,2,10975,18,5,1420,9,9
4,0,5,1,13817,3,12,935,5,21
1,2,1,1,7532,21,3,1640,6,9
6,2,1,1,10197,15,5,910,3,19
4,3,0,1,9663,6,9,520,20,4
6,2,1,1,13727,15,5,480,13,21
3,2,1,1,8330,5,9,845,11,1
3,0,2,0,4823,21,5,175,7,10
3,2,1,1,6206,27,5,500,17,1
6,2,1,1,10877,6,6,455,11,19
4,0,5,1,13817,3,12,800,18,8
4,0,2,0,6478,27,6,180,8,11
1,2,1,2,8577,4,9,1115,13,7
4,2,1,1,16079,21,5,1270,21,19
4,2,1,2,11150,27,6,810,23,12
6,2,1,1,15077,3,6,755,6,19
4,3,0,1,7064,4,1,945,16,8
4,3,0,1,9663,21,5,1090,14,8
1,2,1,2,11552,3,6,1305,21,19
4,2,1,1,10262,6,12,1325,20,19
8,2,1,1,5899,15,4,380,15,22
4,2,1,2,13376,6,1,1320,14,12
4,0,5,1,13817,3,12,930,18,10
10,3,0,1,8610,5,1,1440,20,20
4,2,1,1,12373,5,9,1165,9,4
8,2,1,1,5673,27,5,295,17,22
10,3,0,1,7927,4,1,1350,20,18
4,2,1,1,10262,24,6,1005,2,19
4,2,1,1,12373,5,9,1225,8,4
1,0,5,1,12704,3,1,1595,9,12
1,3,0,1,6612,5,9,1515,12,13
3,0,2,0,4823,6,9,175,18,21
4,2,1,1,10262,6,3,540,10,19
3,2,1,1,6388,21,3,310,7,12
2,0,2,0,3898,5,12,175,7,10
4,2,1,1,5177,4,6,450,11,19
4,3,0,1,10844,6,9,1485,20,20
3,0,2,0,4077,6,1,170,0,3
4,3,0,1,14231,24,3,980,16,9
1,0,5,2,13250,3,12,875,8,23
4,0,5,1,13817,3,12,860,7,21
8,0,5,0,6205,3,9,170,20,23
4,2,1,2,12819,27,6,810,23,12
3,0,2,0,4591,15,4,170,13,15
8,3,0,0,3841,27,6,155,6,9
8,1,4,0,3597,6,9,140,17,20
3,3,0,0,4174,4,3,155,4,7
10,2,1,0,6216,27,5,190,6,9
4,3,0,1,10624,5,9,1500,17,18
0,2,1,1,6152,24,6,870,7,22
3,2,1,1,6937,3,9,305,20,1
1,2,1,1,8792,6,1,1575,17,19
6,2,1,1,7005,27,5,490,12,21
4,4,3,0,5678,6,6,85,2,4
1,0,5,1,7013,15,3,1490,10,11
4,2,1,1,16079,21,5,1680,15,19
4,3,0,1,10539,6,6,505,9,18
4,3,0,1,11841,5,6,425,16,23
3,0,5,1,10509,15,3,300,19,0
3,1,4,0,3597,6,3,140,13,15
1,3,0,2,15532,5,1,1700,9,13
6,2,1,1,14086,3,9,850,6,21
6,2,1,1,5883,27,3,465,14,22
6,2,1,1,7618,6,3,840,7,21
4,3,0,1,9314,5,1,1500,17,18
4,3,0,1,13994,6,9,690,9,21
3,2,1,1,5073,27,4,275,7,12
0,0,5,0,3383,24,3,165,11,13
6,2,1,1,16108,6,1,615,9,19
6,2,1,1,6795,27,5,910,10,1
4,3,0,1,12681,4,1,730,16,4
4,2,1,1,10262,6,12,1295,15,12
10,3,0,1,8820,6,6,1550,17,18
4,0,5,1,10037,3,9,390,5,12
6,2,1,1,11789,6,12,395,6,12
2,2,1,1,7378,15,5,540,10,19
3,0,2,0,4823,24,5,175,18,21
4,0,2,0,6478,24,6,180,19,22
4,2,1,2,13014,6,1,1125,9,4
4,3,0,1,10844,24,5,365,16,22
6,2,1,1,7408,27,6,780,8,21
6,2,1,1,9646,27,6,545,7,16
8,1,4,0,3597,5,6,140,17,20
8,3,0,0,3873,27,6,150,17,19
2,2,1,1,7870,27,6,310,14,19
4,2,1,2,13344,27,6,425,5,12
1,4,3,0,3100,6,12,75,19,20
1,0,5,0,4441,18,3,170,21,23
3,2,1,1,6171,27,3,425,4,12
4,3,0,1,10953,5,9,870,20,10
1,3,0,2,14214,5,9,1105,14,8
3,2,1,1,6093,24,6,810,7,21
1,2,1,2,12436,24,6,1820,12,19
4,2,1,2,15129,18,5,1775,13,19
6,2,1,1,13259,6,3,395,6,12
1,3,0,2,15170,24,5,1600,9,12
4,3,0,1,14781,21,5,365,16,22
3,2,1,1,6206,6,1,845,11,1
8,3,0,0,3841,5,9,150,17,19
4,2,1,1,14714,15,6,450,11,19
3,2,1,1,6093,6,9,965,4,21
4,0,2,0,8016,6,9,175,11,14
1,2,1,1,5117,27,3,1640,6,9
4,3,0,1,8586,5,1,1215,8,4
3,2,1,1,13611,3,9,635,15,1
3,2,1,1,6704,5,9,380,16,22
3,3,0,1,4226,5,9,240,6,10
1,0,2,0,4651,4,6,165,17,19
8,3,0,0,3873,27,5,140,22,0
2,0,5,0,7222,3,3,175,20,23
6,2,1,1,13727,15,5,570,11,21
3,2,1,1,10141,27,3,380,9,15
8,0,2,0,3625,24,4,175,21,0
3,2,1,1,6442,15,4,515,7,16
4,0,2,0,7229,5,6,180,17,20
0,2,1,1,6752,24,6,830,16,6
4,3,0,1,13759,24,3,1260,21,18
1,4,3,1,14408,3,6,1465,12,12
1,2,1,2,13381,6,9,1380,20,19
10,3,0,1,9135,4,1,1640,17,20
3,3,0,1,6218,15,5,325,18,23
8,3,0,0,4174,27,4,145,9,11
1,3,0,1,6117,6,6,965,19,11
4,3,0,1,10703,15,5,690,9,21
4,3,0,1,12692,6,12,1450,9,9
4,3,0,1,10539,6,6,1075,17,10
4,3,0,1,11134,24,3,345,13,19
3,0,5,0,4777,24,3,175,21,0
4,2,1,1,12373,18,5,1505,11,12
6,2,1,2,11966,3,3,495,13,21
3,1,4,0,5277,15,5,140,22,0
1,0,5,2,17135,3,1,2345,8,23
